code,shortName,longName,comment
dk,dk,Dänemark,
01051074,01051074,"Meldorf, Stadt",Stadt / Gemeinde
01051075,01051075,Neuenkirchen,Stadt / Gemeinde
01051076,01051076,Neufeld,Stadt / Gemeinde
01051077,01051077,Neufelderkoog,Stadt / Gemeinde
01051078,01051078,Nindorf (Kr. Dithmarschen),Stadt / Gemeinde
01051079,01051079,Norddeich,Stadt / Gemeinde
01051080,01051080,Norderheistedt,Stadt / Gemeinde
01051081,01051081,Norderwöhrden,Stadt / Gemeinde
01051082,01051082,Nordhastedt,Stadt / Gemeinde
01051083,01051083,Odderade,Stadt / Gemeinde
01051084,01051084,Oesterdeichstrich,Stadt / Gemeinde
01051085,01051085,Offenbüttel,Stadt / Gemeinde
01051086,01051086,Osterrade,Stadt / Gemeinde
01051087,01051087,Ostrohe,Stadt / Gemeinde
01051088,01051088,Pahlen,Stadt / Gemeinde
01051089,01051089,Quickborn (Kr. Dithmarschen),Stadt / Gemeinde
01051090,01051090,Ramhusen,Stadt / Gemeinde
01051092,01051092,Rehm-Flehde-Bargen,Stadt / Gemeinde
01051093,01051093,Reinsbüttel,Stadt / Gemeinde
01051096,01051096,Sankt Annen,Stadt / Gemeinde
01051097,01051097,Sankt Michaelisdonn,Stadt / Gemeinde
01051098,01051098,Sarzbüttel,Stadt / Gemeinde
01051099,01051099,Schafstedt,Stadt / Gemeinde
01051100,01051100,Schalkholz,Stadt / Gemeinde
01051102,01051102,Schlichting,Stadt / Gemeinde
01051103,01051103,Schmedeswurth,Stadt / Gemeinde
01051104,01051104,Schrum,Stadt / Gemeinde
01051105,01051105,Schülp,Stadt / Gemeinde
01051107,01051107,Stelle-Wittenwurth,Stadt / Gemeinde
01051108,01051108,Strübbel,Stadt / Gemeinde
01051109,01051109,Süderdeich,Stadt / Gemeinde
01051110,01051110,Süderhastedt,Stadt / Gemeinde
01051113,01051113,Wöhrden,Stadt / Gemeinde
01051114,01051114,Tellingstedt,Stadt / Gemeinde
01051117,01051117,Tielenhemme,Stadt / Gemeinde
01051118,01051118,Trennewurth,Stadt / Gemeinde
01051119,01051119,Volsemenhusen,Stadt / Gemeinde
01051120,01051120,Wallen,Stadt / Gemeinde
01051121,01051121,Warwerort,Stadt / Gemeinde
01051122,01051122,Weddingstedt,Stadt / Gemeinde
01051125,01051125,Welmbüttel,Stadt / Gemeinde
01051126,01051126,Wennbüttel,Stadt / Gemeinde
01051127,01051127,"Wesselburen, Stadt",Stadt / Gemeinde
01051128,01051128,Wesselburener Deichhausen,Stadt / Gemeinde
01051129,01051129,Wesselburenerkoog,Stadt / Gemeinde
01051130,01051130,Wesseln,Stadt / Gemeinde
01051131,01051131,Westerborstel,Stadt / Gemeinde
01051132,01051132,Westerdeichstrich,Stadt / Gemeinde
01051133,01051133,Wiemerstedt,Stadt / Gemeinde
01051134,01051134,Windbergen,Stadt / Gemeinde
01051135,01051135,Wolmersdorf,Stadt / Gemeinde
01051136,01051136,Wrohm,Stadt / Gemeinde
01051137,01051137,Nordermeldorf,Stadt / Gemeinde
01051138,01051138,Tensbüttel-Röst,Stadt / Gemeinde
01051139,01051139,Süderdorf,Stadt / Gemeinde
01051140,01051140,Oesterwurth,Stadt / Gemeinde
01051141,01051141,Süderheistedt,Stadt / Gemeinde
01053001,01053001,Albsfelde,Stadt / Gemeinde
01053002,01053002,Alt Mölln,Stadt / Gemeinde
01053003,01053003,Aumühle,Stadt / Gemeinde
01053004,01053004,Bäk,Stadt / Gemeinde
01053005,01053005,Bälau,Stadt / Gemeinde
01053006,01053006,Basedow,Stadt / Gemeinde
01053007,01053007,Basthorst,Stadt / Gemeinde
01053008,01053008,Behlendorf,Stadt / Gemeinde
01053009,01053009,Berkenthin,Stadt / Gemeinde
01053010,01053010,Besenthal,Stadt / Gemeinde
01053011,01053011,Bliestorf,Stadt / Gemeinde
01053012,01053012,Börnsen,Stadt / Gemeinde
01053013,01053013,Borstorf,Stadt / Gemeinde
01053014,01053014,Breitenfelde,Stadt / Gemeinde
01053015,01053015,Bröthen,Stadt / Gemeinde
01053016,01053016,Brunsmark,Stadt / Gemeinde
01053017,01053017,Brunstorf,Stadt / Gemeinde
01053018,01053018,Buchholz (Kr. Hzgt. Lauenburg),Stadt / Gemeinde
01053019,01053019,Buchhorst,Stadt / Gemeinde
01053020,01053020,Büchen,Stadt / Gemeinde
01053021,01053021,Dahmker,Stadt / Gemeinde
01053022,01053022,Dalldorf,Stadt / Gemeinde
01053023,01053023,Dassendorf,Stadt / Gemeinde
01053024,01053024,Düchelsdorf,Stadt / Gemeinde
01053025,01053025,Duvensee,Stadt / Gemeinde
01053026,01053026,Einhaus,Stadt / Gemeinde
01053027,01053027,Elmenhorst (Kr. Hzgt. Lauenburg),Stadt / Gemeinde
01053028,01053028,Escheburg,Stadt / Gemeinde
01053029,01053029,Fitzen,Stadt / Gemeinde
01053030,01053030,Fredeburg,Stadt / Gemeinde
01053031,01053031,Fuhlenhagen,Stadt / Gemeinde
01053032,01053032,"Geesthacht, Stadt",Stadt / Gemeinde
01053033,01053033,Giesensdorf,Stadt / Gemeinde
01053034,01053034,Göldenitz,Stadt / Gemeinde
01053035,01053035,Göttin,Stadt / Gemeinde
01053036,01053036,Grabau (Kr. Hzgt. Lauenburg),Stadt / Gemeinde
01053037,01053037,Grambek,Stadt / Gemeinde
01053038,01053038,Grinau,Stadt / Gemeinde
01053039,01053039,Groß Boden,Stadt / Gemeinde
01053040,01053040,Groß Disnack,Stadt / Gemeinde
01053041,01053041,Groß Grönau,Stadt / Gemeinde
01053042,01053042,Groß Pampau,Stadt / Gemeinde
01053043,01053043,Groß Sarau,Stadt / Gemeinde
01053044,01053044,Groß Schenkenberg,Stadt / Gemeinde
01053045,01053045,Grove,Stadt / Gemeinde
01053046,01053046,Gudow,Stadt / Gemeinde
01053047,01053047,Gülzow,Stadt / Gemeinde
01053048,01053048,Güster,Stadt / Gemeinde
01053049,01053049,Hamfelde (Kr. Hzgt. Lauenburg),Stadt / Gemeinde
01053050,01053050,Hamwarde,Stadt / Gemeinde
01053051,01053051,Harmsdorf (Kr. Hzgt. Lauenburg),Stadt / Gemeinde
01053052,01053052,Havekost,Stadt / Gemeinde
01053053,01053053,Hohenhorn,Stadt / Gemeinde
01053054,01053054,Hollenbek,Stadt / Gemeinde
01053056,01053056,Hornbek,Stadt / Gemeinde
01053057,01053057,Horst (Kr. Hzgt. Lauenburg),Stadt / Gemeinde
01053058,01053058,Juliusburg,Stadt / Gemeinde
01053059,01053059,Kankelau,Stadt / Gemeinde
01053060,01053060,Kasseburg,Stadt / Gemeinde
01053061,01053061,Kastorf,Stadt / Gemeinde
01053062,01053062,Kittlitz,Stadt / Gemeinde
01053064,01053064,Klein Pampau,Stadt / Gemeinde
01053066,01053066,Klein Zecher,Stadt / Gemeinde
01053067,01053067,Klempau,Stadt / Gemeinde
01053068,01053068,Klinkrade,Stadt / Gemeinde
01053069,01053069,Koberg,Stadt / Gemeinde
01053070,01053070,Köthel (Kr. Hzgt. Lauenburg),Stadt / Gemeinde
01053071,01053071,Kollow,Stadt / Gemeinde
01053072,01053072,Kröppelshagen-Fahrendorf,Stadt / Gemeinde
01053073,01053073,Krüzen,Stadt / Gemeinde
01053074,01053074,Krukow,Stadt / Gemeinde
01053075,01053075,Krummesse,Stadt / Gemeinde
01053076,01053076,Kuddewörde,Stadt / Gemeinde
01053077,01053077,Kühsen,Stadt / Gemeinde
01053078,01053078,Kulpin,Stadt / Gemeinde
01053079,01053079,Labenz,Stadt / Gemeinde
01053080,01053080,Langenlehsten,Stadt / Gemeinde
01053081,01053081,Lankau,Stadt / Gemeinde
01053082,01053082,Lanze,Stadt / Gemeinde
01053083,01053083,"Lauenburg/Elbe, Stadt",Stadt / Gemeinde
01053084,01053084,Lehmrade,Stadt / Gemeinde
01053085,01053085,Linau,Stadt / Gemeinde
01053086,01053086,Lüchow,Stadt / Gemeinde
01053087,01053087,Lütau,Stadt / Gemeinde
01053088,01053088,Mechow,Stadt / Gemeinde
01053089,01053089,Möhnsen,Stadt / Gemeinde
01053090,01053090,"Mölln, Stadt",Stadt / Gemeinde
01053091,01053091,Mühlenrade,Stadt / Gemeinde
01053092,01053092,Müssen,Stadt / Gemeinde
01053093,01053093,Mustin,Stadt / Gemeinde
01053094,01053094,Niendorf bei Berkenthin,Stadt / Gemeinde
01053095,01053095,Niendorf/Stecknitz,Stadt / Gemeinde
01053096,01053096,Nusse,Stadt / Gemeinde
01053097,01053097,Panten,Stadt / Gemeinde
01053098,01053098,Pogeez,Stadt / Gemeinde
01053099,01053099,Poggensee,Stadt / Gemeinde
01053100,01053100,"Ratzeburg, Stadt",Stadt / Gemeinde
01053101,01053101,Ritzerau,Stadt / Gemeinde
01053102,01053102,Römnitz,Stadt / Gemeinde
01053103,01053103,Rondeshagen,Stadt / Gemeinde
01053104,01053104,Roseburg,Stadt / Gemeinde
01053105,01053105,"Sachsenwald, Forstgutsbezirk",Stadt / Gemeinde
01053106,01053106,Sahms,Stadt / Gemeinde
01053107,01053107,Salem,Stadt / Gemeinde
01053108,01053108,Sandesneben,Stadt / Gemeinde
01053109,01053109,Schiphorst,Stadt / Gemeinde
01053110,01053110,Schmilau,Stadt / Gemeinde
01053111,01053111,Schnakenbek,Stadt / Gemeinde
01053112,01053112,Schönberg (Kr. Hzgt. Lauenburg),Stadt / Gemeinde
01053113,01053113,Schretstaken,Stadt / Gemeinde
01053114,01053114,Schürensöhlen,Stadt / Gemeinde
01053115,01053115,Schulendorf,Stadt / Gemeinde
01053116,01053116,"Schwarzenbek, Stadt",Stadt / Gemeinde
01053117,01053117,Seedorf (Kr. Hzgt. Lauenburg),Stadt / Gemeinde
01053118,01053118,Siebenbäumen,Stadt / Gemeinde
01053119,01053119,Siebeneichen,Stadt / Gemeinde
01053120,01053120,Sierksrade,Stadt / Gemeinde
01053121,01053121,Sirksfelde,Stadt / Gemeinde
01053122,01053122,Steinhorst,Stadt / Gemeinde
01053123,01053123,Sterley,Stadt / Gemeinde
01053124,01053124,Stubben,Stadt / Gemeinde
01053125,01053125,Talkau,Stadt / Gemeinde
01053126,01053126,Tramm,Stadt / Gemeinde
01053127,01053127,Walksfelde,Stadt / Gemeinde
01053128,01053128,Wangelau,Stadt / Gemeinde
01053129,01053129,Wentorf bei Hamburg,Stadt / Gemeinde
01053130,01053130,Wentorf (Amt Sandesneben),Stadt / Gemeinde
01053131,01053131,Wiershop,Stadt / Gemeinde
01053132,01053132,Witzeeze,Stadt / Gemeinde
01053133,01053133,Wohltorf,Stadt / Gemeinde
01053134,01053134,Woltersdorf,Stadt / Gemeinde
01053135,01053135,Worth,Stadt / Gemeinde
01053136,01053136,Ziethen,Stadt / Gemeinde
01054001,01054001,Achtrup,Stadt / Gemeinde
01054002,01054002,Ahrenshöft,Stadt / Gemeinde
01054003,01054003,Ahrenviöl,Stadt / Gemeinde
01054004,01054004,Ahrenviölfeld,Stadt / Gemeinde
01054005,01054005,Alkersum,Stadt / Gemeinde
01054006,01054006,Almdorf,Stadt / Gemeinde
01054007,01054007,Arlewatt,Stadt / Gemeinde
01054009,01054009,Aventoft,Stadt / Gemeinde
01054010,01054010,Bargum,Stadt / Gemeinde
01054011,01054011,Behrendorf,Stadt / Gemeinde
01054012,01054012,Bohmstedt,Stadt / Gemeinde
01054013,01054013,Bondelum,Stadt / Gemeinde
01054014,01054014,Bordelum,Stadt / Gemeinde
01054015,01054015,Borgsum,Stadt / Gemeinde
01054016,01054016,Bosbüll,Stadt / Gemeinde
01054017,01054017,Braderup,Stadt / Gemeinde
01054018,01054018,Bramstedtlund,Stadt / Gemeinde
01054019,01054019,"Bredstedt, Stadt",Stadt / Gemeinde
01054020,01054020,Breklum,Stadt / Gemeinde
01054022,01054022,Dagebüll,Stadt / Gemeinde
01054023,01054023,Drage (Kr. Nordfriesland),Stadt / Gemeinde
01054024,01054024,Drelsdorf,Stadt / Gemeinde
01054025,01054025,Dunsum,Stadt / Gemeinde
01054026,01054026,Elisabeth-Sophien-Koog,Stadt / Gemeinde
01054027,01054027,Ellhöft,Stadt / Gemeinde
01054032,01054032,Fresendelf,Stadt / Gemeinde
01054033,01054033,"Friedrichstadt, Stadt",Stadt / Gemeinde
01054034,01054034,Friedrich-Wilhelm-Lübke-Koog,Stadt / Gemeinde
01054035,01054035,"Garding, Kirchspiel",Stadt / Gemeinde
01054036,01054036,"Garding, Stadt",Stadt / Gemeinde
01054037,01054037,Goldebek,Stadt / Gemeinde
01054038,01054038,Goldelund,Stadt / Gemeinde
01054039,01054039,Gröde,Stadt / Gemeinde
01054040,01054040,Grothusenkoog,Stadt / Gemeinde
01054041,01054041,Haselund,Stadt / Gemeinde
01054042,01054042,Hattstedt,Stadt / Gemeinde
01054043,01054043,Hattstedtermarsch,Stadt / Gemeinde
01054045,01054045,Högel,Stadt / Gemeinde
01054046,01054046,Hörnum (Sylt),Stadt / Gemeinde
01054048,01054048,Holm (Kr. Nordfriesland),Stadt / Gemeinde
01054050,01054050,Hallig Hooge,Stadt / Gemeinde
01054052,01054052,Horstedt,Stadt / Gemeinde
01054054,01054054,Hude,Stadt / Gemeinde
01054055,01054055,Humptrup,Stadt / Gemeinde
01054056,01054056,"Husum, Stadt",Stadt / Gemeinde
01054057,01054057,Immenstedt (Kr. Nordfriesland),Stadt / Gemeinde
01054059,01054059,Joldelund,Stadt / Gemeinde
01054061,01054061,Kampen (Sylt),Stadt / Gemeinde
01054062,01054062,Karlum,Stadt / Gemeinde
01054063,01054063,Katharinenheerd,Stadt / Gemeinde
01054065,01054065,Klanxbüll,Stadt / Gemeinde
01054068,01054068,Klixbüll,Stadt / Gemeinde
01054070,01054070,Koldenbüttel,Stadt / Gemeinde
01054071,01054071,Kolkerheide,Stadt / Gemeinde
01054072,01054072,Kotzenbüll,Stadt / Gemeinde
01054073,01054073,Ladelund,Stadt / Gemeinde
01054074,01054074,Langeneß,Stadt / Gemeinde
01054075,01054075,Langenhorn,Stadt / Gemeinde
01054076,01054076,Leck,Stadt / Gemeinde
01054077,01054077,Lexgaard,Stadt / Gemeinde
01054078,01054078,List auf Sylt,Stadt / Gemeinde
01054079,01054079,Löwenstedt,Stadt / Gemeinde
01054080,01054080,Lütjenholm,Stadt / Gemeinde
01054083,01054083,Midlum,Stadt / Gemeinde
01054084,01054084,Mildstedt,Stadt / Gemeinde
01054085,01054085,Nebel,Stadt / Gemeinde
01054086,01054086,Neukirchen (Kr. Nordfriesland),Stadt / Gemeinde
01054087,01054087,Nieblum,Stadt / Gemeinde
01054088,01054088,"Niebüll, Stadt",Stadt / Gemeinde
01054089,01054089,Norddorf auf Amrum,Stadt / Gemeinde
01054090,01054090,Norderfriedrichskoog,Stadt / Gemeinde
01054091,01054091,Nordstrand,Stadt / Gemeinde
01054092,01054092,Norstedt,Stadt / Gemeinde
01054093,01054093,Ockholm,Stadt / Gemeinde
01054094,01054094,Oevenum,Stadt / Gemeinde
01054095,01054095,Oldenswort,Stadt / Gemeinde
01054096,01054096,Oldersbek,Stadt / Gemeinde
01054097,01054097,Olderup,Stadt / Gemeinde
01054098,01054098,Oldsum,Stadt / Gemeinde
01054099,01054099,Ostenfeld (Husum),Stadt / Gemeinde
01054100,01054100,Osterhever,Stadt / Gemeinde
01054101,01054101,Oster-Ohrstedt,Stadt / Gemeinde
01054103,01054103,Pellworm,Stadt / Gemeinde
01054104,01054104,Poppenbüll,Stadt / Gemeinde
01054105,01054105,Ramstedt,Stadt / Gemeinde
01054106,01054106,Rantrum,Stadt / Gemeinde
01054108,01054108,Reußenköge,Stadt / Gemeinde
01054109,01054109,Risum-Lindholm,Stadt / Gemeinde
01054110,01054110,Rodenäs,Stadt / Gemeinde
01054113,01054113,Sankt Peter-Ording,Stadt / Gemeinde
01054116,01054116,Schwabstedt,Stadt / Gemeinde
01054118,01054118,Schwesing,Stadt / Gemeinde
01054119,01054119,Seeth,Stadt / Gemeinde
01054120,01054120,Simonsberg,Stadt / Gemeinde
01054121,01054121,Sönnebüll,Stadt / Gemeinde
01054123,01054123,Sollwitt,Stadt / Gemeinde
01054124,01054124,Sprakebüll,Stadt / Gemeinde
01054125,01054125,Stadum,Stadt / Gemeinde
01054126,01054126,Stedesand,Stadt / Gemeinde
01054128,01054128,Struckum,Stadt / Gemeinde
01054129,01054129,Süderende,Stadt / Gemeinde
01054130,01054130,Süderhöft,Stadt / Gemeinde
01054131,01054131,Süderlügum,Stadt / Gemeinde
01054132,01054132,Südermarsch,Stadt / Gemeinde
01054134,01054134,Tating,Stadt / Gemeinde
01054135,01054135,Tetenbüll,Stadt / Gemeinde
01054136,01054136,Tinningstedt,Stadt / Gemeinde
01054138,01054138,"Tönning, Stadt",Stadt / Gemeinde
01054140,01054140,Tümlauer Koog,Stadt / Gemeinde
01054141,01054141,Uelvesbüll,Stadt / Gemeinde
01054142,01054142,Uphusum,Stadt / Gemeinde
01054143,01054143,Utersum,Stadt / Gemeinde
01054144,01054144,Viöl,Stadt / Gemeinde
01054145,01054145,Vollerwiek,Stadt / Gemeinde
01054146,01054146,Vollstedt,Stadt / Gemeinde
01054148,01054148,Welt,Stadt / Gemeinde
01054149,01054149,Wenningstedt-Braderup (Sylt),Stadt / Gemeinde
01054150,01054150,Westerhever,Stadt / Gemeinde
01054152,01054152,Wester-Ohrstedt,Stadt / Gemeinde
01054154,01054154,Westre,Stadt / Gemeinde
01054156,01054156,Winnert,Stadt / Gemeinde
01054157,01054157,Wisch (Kr. Nordfriesland),Stadt / Gemeinde
01054158,01054158,Witsum,Stadt / Gemeinde
01054159,01054159,Wittbek,Stadt / Gemeinde
01054160,01054160,Wittdün auf Amrum,Stadt / Gemeinde
01054161,01054161,Witzwort,Stadt / Gemeinde
01054162,01054162,Wobbenbüll,Stadt / Gemeinde
01054163,01054163,Wrixum,Stadt / Gemeinde
01054164,01054164,"Wyk auf Föhr, Stadt",Stadt / Gemeinde
01054165,01054165,Galmsbüll,Stadt / Gemeinde
01054166,01054166,Emmelsbüll-Horsbüll,Stadt / Gemeinde
01054167,01054167,Enge-Sande,Stadt / Gemeinde
01054168,01054168,Sylt,Stadt / Gemeinde
01055001,01055001,Ahrensbök,Stadt / Gemeinde
01055002,01055002,Altenkrempe,Stadt / Gemeinde
01055004,01055004,"Bad Schwartau, Stadt",Stadt / Gemeinde
01055006,01055006,Beschendorf,Stadt / Gemeinde
01055007,01055007,Bosau,Stadt / Gemeinde
01055010,01055010,Dahme,Stadt / Gemeinde
01055011,01055011,Damlos,Stadt / Gemeinde
01055012,01055012,"Eutin, Stadt",Stadt / Gemeinde
01055014,01055014,Göhl,Stadt / Gemeinde
01055015,01055015,Gremersdorf,Stadt / Gemeinde
01055016,01055016,Grömitz,Stadt / Gemeinde
01055017,01055017,Großenbrode,Stadt / Gemeinde
01055018,01055018,Grube,Stadt / Gemeinde
01055020,01055020,Harmsdorf (Kr. Ostholstein),Stadt / Gemeinde
01055021,01055021,"Heiligenhafen, Stadt",Stadt / Gemeinde
01055022,01055022,Heringsdorf,Stadt / Gemeinde
01055023,01055023,Kabelhorst,Stadt / Gemeinde
01055024,01055024,Kasseedorf,Stadt / Gemeinde
01055025,01055025,Kellenhusen (Ostsee),Stadt / Gemeinde
01055027,01055027,Lensahn,Stadt / Gemeinde
01055028,01055028,Malente,Stadt / Gemeinde
01055029,01055029,Manhagen,Stadt / Gemeinde
01055031,01055031,Neukirchen (Kr. Ostholstein),Stadt / Gemeinde
01055032,01055032,"Neustadt in Holstein, Stadt",Stadt / Gemeinde
01055033,01055033,"Oldenburg in Holstein, Stadt",Stadt / Gemeinde
01055035,01055035,Ratekau,Stadt / Gemeinde
01055036,01055036,Riepsdorf,Stadt / Gemeinde
01055037,01055037,Schashagen,Stadt / Gemeinde
01055038,01055038,Schönwalde am Bungsberg,Stadt / Gemeinde
01055039,01055039,Sierksdorf,Stadt / Gemeinde
01055040,01055040,Stockelsdorf,Stadt / Gemeinde
01055041,01055041,Süsel,Stadt / Gemeinde
01055042,01055042,Timmendorfer Strand,Stadt / Gemeinde
01055043,01055043,Wangels,Stadt / Gemeinde
01055044,01055044,Scharbeutz,Stadt / Gemeinde
01055046,01055046,"Fehmarn, Stadt",Stadt / Gemeinde
01056001,01056001,Appen,Stadt / Gemeinde
01056002,01056002,"Barmstedt, Stadt",Stadt / Gemeinde
01056003,01056003,Bevern,Stadt / Gemeinde
01056004,01056004,Bilsen,Stadt / Gemeinde
01056005,01056005,Bönningstedt,Stadt / Gemeinde
01056006,01056006,Bokel (Kr. Pinneberg),Stadt / Gemeinde
01056008,01056008,Bokholt-Hanredder,Stadt / Gemeinde
01056009,01056009,Borstel-Hohenraden,Stadt / Gemeinde
01056010,01056010,Brande-Hörnerkirchen,Stadt / Gemeinde
01056011,01056011,Bullenkuhlen,Stadt / Gemeinde
01056013,01056013,Ellerbek,Stadt / Gemeinde
01056014,01056014,Ellerhoop,Stadt / Gemeinde
01056015,01056015,"Elmshorn, Stadt",Stadt / Gemeinde
01056016,01056016,Groß Nordende,Stadt / Gemeinde
01056017,01056017,Groß Offenseth-Aspern,Stadt / Gemeinde
01056018,01056018,Halstenbek,Stadt / Gemeinde
01056019,01056019,Haselau,Stadt / Gemeinde
01056020,01056020,Haseldorf,Stadt / Gemeinde
01056021,01056021,Hasloh,Stadt / Gemeinde
01056022,01056022,Heede,Stadt / Gemeinde
01056023,01056023,Heidgraben,Stadt / Gemeinde
01056024,01056024,Heist,Stadt / Gemeinde
01056025,01056025,Helgoland,Stadt / Gemeinde
01056026,01056026,Hemdingen,Stadt / Gemeinde
01056027,01056027,Hetlingen,Stadt / Gemeinde
01056028,01056028,Holm (Kr. Pinneberg),Stadt / Gemeinde
01056029,01056029,Klein Nordende,Stadt / Gemeinde
01056030,01056030,Klein Offenseth-Sparrieshoop,Stadt / Gemeinde
01056031,01056031,Kölln-Reisiek,Stadt / Gemeinde
01056032,01056032,Kummerfeld,Stadt / Gemeinde
01056033,01056033,Seester,Stadt / Gemeinde
01056034,01056034,Langeln,Stadt / Gemeinde
01056035,01056035,Lutzhorn,Stadt / Gemeinde
01056036,01056036,Moorrege,Stadt / Gemeinde
01056037,01056037,Neuendeich,Stadt / Gemeinde
01056038,01056038,Osterhorn,Stadt / Gemeinde
01056039,01056039,"Pinneberg, Stadt",Stadt / Gemeinde
01056040,01056040,Prisdorf,Stadt / Gemeinde
01056041,01056041,"Quickborn, Stadt (Kr. Pinneberg)",Stadt / Gemeinde
01056042,01056042,Raa-Besenbek,Stadt / Gemeinde
01056043,01056043,Rellingen,Stadt / Gemeinde
01056044,01056044,"Schenefeld, Stadt (Kr. Pinneberg)",Stadt / Gemeinde
01056045,01056045,Seestermühe,Stadt / Gemeinde
01056046,01056046,Seeth-Ekholt,Stadt / Gemeinde
01056047,01056047,Tangstedt (Kr. Pinneberg),Stadt / Gemeinde
01056048,01056048,"Tornesch, Stadt",Stadt / Gemeinde
01056049,01056049,"Uetersen, Stadt",Stadt / Gemeinde
01056050,01056050,"Wedel, Stadt",Stadt / Gemeinde
01056051,01056051,Westerhorn,Stadt / Gemeinde
01057001,01057001,Ascheberg (Holstein),Stadt / Gemeinde
01057002,01057002,Barmissen,Stadt / Gemeinde
01057003,01057003,Barsbek,Stadt / Gemeinde
01057004,01057004,Behrensdorf (Ostsee),Stadt / Gemeinde
01057005,01057005,Belau,Stadt / Gemeinde
01057006,01057006,Bendfeld,Stadt / Gemeinde
01057007,01057007,Blekendorf,Stadt / Gemeinde
01057008,01057008,Bönebüttel,Stadt / Gemeinde
01057009,01057009,Bösdorf,Stadt / Gemeinde
01057010,01057010,Boksee,Stadt / Gemeinde
01057011,01057011,Bothkamp,Stadt / Gemeinde
01057012,01057012,Brodersdorf,Stadt / Gemeinde
01057013,01057013,Dannau,Stadt / Gemeinde
01057015,01057015,Dersau,Stadt / Gemeinde
01057016,01057016,Dobersdorf,Stadt / Gemeinde
01057017,01057017,Dörnick,Stadt / Gemeinde
01057018,01057018,Fahren,Stadt / Gemeinde
01057020,01057020,Fiefbergen,Stadt / Gemeinde
01057021,01057021,Giekau,Stadt / Gemeinde
01057022,01057022,Grebin,Stadt / Gemeinde
01057023,01057023,Großbarkau,Stadt / Gemeinde
01057024,01057024,Großharrie,Stadt / Gemeinde
01057025,01057025,Heikendorf,Stadt / Gemeinde
01057026,01057026,Helmstorf,Stadt / Gemeinde
01057027,01057027,Högsdorf,Stadt / Gemeinde
01057028,01057028,Höhndorf,Stadt / Gemeinde
01057029,01057029,Hohenfelde (Kr. Plön),Stadt / Gemeinde
01057030,01057030,Hohwacht (Ostsee),Stadt / Gemeinde
01057031,01057031,Honigsee,Stadt / Gemeinde
01057032,01057032,Kalübbe,Stadt / Gemeinde
01057033,01057033,Kirchbarkau,Stadt / Gemeinde
01057034,01057034,Kirchnüchel,Stadt / Gemeinde
01057035,01057035,Klamp,Stadt / Gemeinde
01057037,01057037,Klein Barkau,Stadt / Gemeinde
01057038,01057038,Kletkamp,Stadt / Gemeinde
01057039,01057039,Köhn,Stadt / Gemeinde
01057040,01057040,Krokau,Stadt / Gemeinde
01057041,01057041,Krummbek,Stadt / Gemeinde
01057042,01057042,Kühren,Stadt / Gemeinde
01057043,01057043,Laboe,Stadt / Gemeinde
01057044,01057044,Lammershagen,Stadt / Gemeinde
01057045,01057045,Lebrade,Stadt / Gemeinde
01057046,01057046,Lehmkuhlen,Stadt / Gemeinde
01057047,01057047,Löptin,Stadt / Gemeinde
01057048,01057048,"Lütjenburg, Stadt",Stadt / Gemeinde
01057049,01057049,Lutterbek,Stadt / Gemeinde
01057050,01057050,Martensrade,Stadt / Gemeinde
01057051,01057051,Mönkeberg,Stadt / Gemeinde
01057052,01057052,Mucheln,Stadt / Gemeinde
01057053,01057053,Nehmten,Stadt / Gemeinde
01057054,01057054,Nettelsee,Stadt / Gemeinde
01057055,01057055,Panker,Stadt / Gemeinde
01057056,01057056,Passade,Stadt / Gemeinde
01057057,01057057,"Plön, Stadt",Stadt / Gemeinde
01057058,01057058,Pohnsdorf,Stadt / Gemeinde
01057059,01057059,Postfeld,Stadt / Gemeinde
01057060,01057060,Prasdorf,Stadt / Gemeinde
01057062,01057062,"Preetz, Stadt",Stadt / Gemeinde
01057063,01057063,Probsteierhagen,Stadt / Gemeinde
01057065,01057065,Rantzau,Stadt / Gemeinde
01057066,01057066,Rastorf,Stadt / Gemeinde
01057067,01057067,Rathjensdorf,Stadt / Gemeinde
01057068,01057068,Rendswühren,Stadt / Gemeinde
01057069,01057069,Ruhwinkel,Stadt / Gemeinde
01057070,01057070,Schellhorn,Stadt / Gemeinde
01057071,01057071,Schillsdorf,Stadt / Gemeinde
01057072,01057072,Schlesen,Stadt / Gemeinde
01057073,01057073,Schönberg (Holstein) (Kr. Plön),Stadt / Gemeinde
01057074,01057074,Schönkirchen,Stadt / Gemeinde
01057076,01057076,Schwartbuck,Stadt / Gemeinde
01057077,01057077,Selent,Stadt / Gemeinde
01057078,01057078,Stakendorf,Stadt / Gemeinde
01057079,01057079,Stein,Stadt / Gemeinde
01057080,01057080,Stolpe,Stadt / Gemeinde
01057081,01057081,Stoltenberg,Stadt / Gemeinde
01057082,01057082,Tröndel,Stadt / Gemeinde
01057083,01057083,Tasdorf,Stadt / Gemeinde
01057084,01057084,Wahlstorf,Stadt / Gemeinde
01057085,01057085,Wankendorf,Stadt / Gemeinde
01057086,01057086,Warnau,Stadt / Gemeinde
01057087,01057087,Wendtorf,Stadt / Gemeinde
01057088,01057088,Wisch (Kr. Plön),Stadt / Gemeinde
01057089,01057089,Wittmoldt,Stadt / Gemeinde
01057090,01057090,Fargau-Pratjau,Stadt / Gemeinde
01057091,01057091,"Schwentinental, Stadt",Stadt / Gemeinde
